id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
46967105,Warehouse Design Apartment In Bustling Prahran,14916634,Sidonie,,Stonnington,-37.85021,144.99587,Entire home/apt,270,5,0,,,1,13,0,
46878686,Have a great stay at our place,378704795,Jamie,,Yarra,-37.8091,145.0065,Entire home/apt,63,7,1,2021-01-09,0.06,3,0,0,
46879468,"Chic Apt in ST KILDA! 2Bed & 2Bath, Deck & Own SPA",90729398,Valeria,,Port Phillip,-37.86704,144.98152,Entire home/apt,175,7,0,,,169,177,0,
47242002,CBD 2 BEDROOM APARTMENT with CAR SPACE,381501768,Klemens,,Melbourne,-37.82104,144.95581,Entire home/apt,211,2,12,2022-01-22,0.81,1,0,6,
46968319,DAVIS · Studio Apartment - Pet Friendly,284837767,Richard From SoYa Hotel,,Stonnington,-37.83917,144.98976,Entire home/apt,290,1,1,2022-05-14,1,8,356,1,
46879594,Fitzroy Penthouse Apartment,17846797,Jack,,Yarra,-37.80063,144.98059,Entire home/apt,800,3,6,2022-04-17,0.35,1,245,5,
46879804,Enjoy a short stay in a great location,378704795,Jamie,,Yarra,-37.8092,145.00588,Entire home/apt,89,3,0,,,3,0,0,
46968400,DAVIS · One Bedroom Apartment - Pet Friendly,284837767,Richard From SoYa Hotel,,Stonnington,-37.83952,144.9919,Entire home/apt,323,1,1,2021-12-24,0.18,8,349,1,
46884137,Enjoy the beach lifestyle!,127315052,Geoff,,Frankston,-38.09239,145.12509,Entire home/apt,500,2,0,,,1,0,0,
46972290,One bedroom guesthouse with a separate bathroom.,105407908,Robin,,Boroondara,-37.81707,145.09128,Entire home/apt,65,4,8,2021-07-31,0.45,2,0,2,
46885812,Master bedroom ground floor safequiet neighborhood,377468905,Hilary,,Glen Eira,-37.8702,145.02065,Private room,80,1,0,,,2,65,0,
47253211,"Point Cook 🏳️‍🌈GAY host, Private Bedroom",289864419,Yasin,,Wyndham,-37.87606,144.73584,Private room,50,25,0,,,1,361,0,
46974221,"Best location in Melbourne,  City 💖",72106296,Cecily,,Melbourne,-37.8128,144.96358,Shared room,65,1,1,2021-01-01,0.06,1,0,0,
47260072,In The Heart of Healesville - Golden Oldie,123335197,Eden,,Yarra Ranges,-37.65712,145.51124,Entire home/apt,250,1,51,2022-05-22,2.98,1,169,34,
46898591,Comfortable and spacious at the tip of the town,13833033,Jo,,Yarra,-37.80185,144.9764,Entire home/apt,130,2,34,2022-06-03,1.93,2,108,28,
46976331,Little Chef: apartment near South Melbourne market,14350546,Julian,,Port Phillip,-37.83592,144.965,Entire home/apt,101,2,28,2022-06-04,1.57,1,44,18,
46900593,Eltham 70’s treehouse,7788459,Kerstin,,Nillumbik,-37.71588,145.15806,Entire home/apt,199,2,0,,,1,0,0,
47270727,Friends retreat,381577396,Marianna,,Whittlesea,-37.67545,144.9935,Private room,99,3,0,,,3,365,0,
46978005,Enjoy your time in our home,378704795,Jamie,,Yarra,-37.80916,145.00653,Entire home/apt,76,3,0,,,3,0,0,
46980268,Friendly house,379813770,Panagiotis,,Hume,-37.56306,144.69901,Private room,350,1,0,,,1,90,0,
47272960,RE-CHARGE IN MOUNTAIN SERENITY,381727327,Hanna,,Yarra Ranges,-37.87604,145.36141,Entire home/apt,129,1,97,2022-05-22,5.54,1,134,63,
46900886,1 Bedroom 1 Bathroom Apartment - next to Chadstone Shopping Centre,378878337,Oros Plus,,Monash,-37.89175,145.0886,Private room,250,1,332,2022-06-05,20.24,3,365,180,
46901058,2 Bedroom 2 Bathroom Apartment - near Chadstone Shopping Centre,378878337,Oros Plus,,Monash,-37.89253,145.08855,Private room,365,1,47,2022-05-29,2.91,3,362,33,
46986720,Private Room in a Quiet St Kilda East Street,6885084,Michael,,Port Phillip,-37.86698,145.00467,Private room,30,2,0,,,1,0,0,
46902558,1 Bedroom *FULLY FURNISHED PRAHRAN APARTMENT*,272891289,Ayman,,Stonnington,-37.84904,144.98938,Entire home/apt,750,2,3,2021-04-04,0.17,1,178,0,
46903186,Resort style holiday home in Melbourne city,52147715,Shailly,,Melbourne,-37.82605,144.9696,Entire home/apt,180,2,3,2021-01-06,0.17,2,0,0,
47276832,Chic Nest in Albert Park,8225600,Marion,,Port Phillip,-37.84216,144.95018,Entire home/apt,223,3,19,2022-05-10,2.58,1,280,19,
46989506,Family Home in Hadfeild- great location,180786410,Kanika,,Moreland,-37.70833,144.94284,Entire home/apt,149,3,2,2021-02-06,0.12,2,0,0,
46903512,"(2GR7) Minimum stay of 7 Nights - Greater Studio with gym, pool and co-working",378520757,Manav,,Darebin,-37.74532,145.00942,Entire home/apt,103,7,4,2022-03-30,0.29,13,365,2,
46903655,"(2GS7) Minimum Stay of 7 Nights - Greatest Studio with gym, pool & co-working area",378520757,Manav,,Darebin,-37.74695,145.00759,Entire home/apt,137,7,1,2021-04-28,0.07,13,365,0,
46989872,Stunning townhouse 15min walk from CBD,42664209,Federico,,Melbourne,-37.82983,144.96884,Private room,46,1,0,,,1,0,0,
47290118,Self contained bungalow in leafy Fitzroy North,17830092,Hannah,,Yarra,-37.7765,144.98051,Entire home/apt,120,1,77,2022-05-22,4.51,1,88,49,
46990824,"Gertrude, The heart of Fitzroy dining and shopping",1410114,Chela,,Yarra,-37.80667,144.97706,Entire home/apt,154,2,63,2022-05-22,4.32,1,140,45,
46904794,Comfortable studio at a great price,149105624,Rish,,Melbourne,-37.80365,144.96562,Entire home/apt,99,1,3,2021-06-02,0.18,1,204,0,
46904859,BOUTIQUE ACCOMODATION IN THE HEART OF GEMBROOK - 3,376685461,Raynie And Meg,,Cardinia,-37.95147,145.54801,Private room,160,1,35,2022-05-22,2.00,4,355,24,
46992633,☆ Sandy Hill Apartment #3 ☆ Pool Gym & Netflix ☆,147353202,Ready Set Host,,Bayside,-37.954967,145.02565,Entire home/apt,159,3,4,2022-05-06,1.52,23,349,4,
46908752,1 bedroom in the heart of the city,157115477,Nishant,,Melbourne,-37.81146,144.95772,Entire home/apt,100,2,0,,,2,0,0,
46992973,Australia 108,8314994,Jill,,Melbourne,-37.82376,144.96353,Entire home/apt,1000,7,2,2021-05-09,0.14,3,360,0,
47748562,First floor apartment - new building in quiet lane,384744912,Rod,,Yarra,-37.78916,144.97027,Entire home/apt,180,3,33,2022-05-23,1.96,3,143,20,
46994064,Luxe Abode in Hampton,379899040,Mary,,Bayside,-37.94501,145.0337,Private room,95,1,1,2022-01-17,0.21,1,363,1,
47748655,"Relaxing, Tranquil, Country Get Away for 4 people",384746381,Jennifer,,Cardinia,-37.987,145.45158,Entire home/apt,165,2,19,2022-05-15,1.15,1,162,11,
46995527,Seaside villa nestled close to shops/train/beach,21519862,Sam,,Bayside,-37.97364,145.05318,Entire home/apt,189,4,16,2022-05-18,0.92,1,141,11,
47750309,Private Room wth facilities including office table,70199985,Shafni,,Wyndham,-37.86177,144.74128,Private room,100,1,0,,,1,90,0,
46998640,"Luxurious Penthouse suite in heaven/ Parking, Pool",316311118,Yilin,,Melbourne,-37.80876,144.96191,Entire home/apt,205,1,79,2022-03-24,4.41,11,4,30,
47762744,Comfortable home-close to park and supermarket,24147587,Michelle,,Wyndham,-37.90777,144.76327,Entire home/apt,135,4,30,2022-04-27,1.93,1,214,19,
47003643,Opposite the station/Free park/Excellent location,305193573,Kenny,,Melbourne,-37.81573,144.95207,Entire home/apt,135,2,122,2022-05-11,6.79,4,181,67,
47010706,HDSFT01/CBD Sky-High View/1Min-Station/FREE Park,158100659,Nick,,Melbourne,-37.81647,144.95381,Entire home/apt,179,1,84,2022-05-21,4.81,4,79,58,
47011587,Luxurious Waterfront Apartment,7972806,Charlotte,,Melbourne,-37.8219,144.95333,Private room,80,1,5,2021-12-12,0.39,1,0,4,
47012094,Footscray Stay,52959594,Heather,,Maribyrnong,-37.80029,144.89575,Entire home/apt,100,2,13,2022-05-15,0.76,1,126,10,
47013055,South Melbourne Apt with carpark and park views.,50481000,Silvana,,Port Phillip,-37.83381,144.96757,Entire home/apt,141,2,70,2022-06-03,3.93,1,139,51,
47290371,"golf, pool, spa that’s your daily decision",381858428,Mark,,Knox,-37.90654,145.26278,Entire home/apt,406,3,7,2022-02-08,0.42,1,124,4,
47013090,ILK Apartment - 1 Bedroom 1 Bathroom with Balcony,360579465,M.R Shortstays,,Stonnington,-37.83819,144.99552,Entire home/apt,129,2,25,2022-05-29,1.41,4,359,16,
47015413,Convenient 2 Bedroom House in Port Melbourne,93391912,Charlotte,,Port Phillip,-37.83584,144.94334,Entire home/apt,229,3,10,2022-01-20,0.60,23,0,6,
47294417,Shealby Kew | Private room & bathroom with parking,172454082,Lesley,,Boroondara,-37.79684,145.05434,Private room,82,1,6,2021-12-14,0.35,1,8,1,
47018300,Spacious city apartment,180262212,Joseph,,Melbourne,-37.8221,144.95493,Entire home/apt,78,2,27,2022-01-31,1.56,1,0,16,
47295860,"New town house 2 bed, 3 floors and rooftop terrace",60438301,Margaret,,Yarra,-37.78428,145.02765,Entire home/apt,149,2,27,2022-02-21,1.64,1,0,7,
47018424,Modern 2B Apt* V Market*Mel Central*RMIT*Mel Uni*,32316995,Yong,,Melbourne,-37.80628,144.96198,Entire home/apt,158,1,44,2022-05-25,2.47,10,4,28,
47018711,"Luxurious Penthouse suite in heaven /Parking, Tram",316311118,Yilin,,Melbourne,-37.80879,144.96177,Entire home/apt,190,1,86,2022-04-30,4.80,11,71,54,
47019845,Glamorous Southbank home w/ oceanview #Freeparking,213225288,Ming,,Melbourne,-37.8246,144.96343,Entire home/apt,101,1,3,2022-05-15,3,34,126,3,
47297402,Private bed / bathroom (on grnd floor to yourself),52145007,Michael,,Greater Dandenong,-37.99152,145.20667,Private room,150,1,1,2021-05-26,0.08,1,0,0,
47313720,Captain's Rest,9653994,Heather,,Port Phillip,-37.8403,144.93969,Entire home/apt,120,7,2,2021-05-23,0.14,1,0,0,
47319266,SKYGARDEN LUXURY CONDO GLEN*2BD*2BTH*FREE CAR PARK,60650592,Albert,,Monash,-37.8776,145.16558,Entire home/apt,293,1,26,2022-05-14,1.50,3,305,14,
47323594,Kanandah Retreat - Quiet rural stay on 5 acres,53134580,Carolyn,,Manningham,-37.75733,145.2085,Entire home/apt,149,2,33,2022-05-22,1.99,1,210,20,
47325590,Cosy and centrally located CBD Studio!,7509953,Beyond A Room,,Melbourne,-37.805,144.96396,Entire home/apt,97,365,4,2021-05-02,0.24,60,258,0,
47327891,Central of Melbourne,30900122,S&S,,Melbourne,-37.81629,144.95528,Entire home/apt,135,1,45,2022-05-20,2.60,43,351,27,
47339735,BEACH APARTMENT,28525949,Glenn,,Port Phillip,-37.88691,144.98313,Entire home/apt,154,3,19,2021-12-17,1.14,1,163,6,
47340162,Serenity at your doorstep,317937128,Mark,,Glen Eira,-37.93114,145.07862,Private room,50,1,1,2021-02-11,0.06,1,0,0,
47341779,StayCentral - Fairfield 4Br Home,4177728,Chris From StayCentral,,Darebin,-37.77217,145.02373,Entire home/apt,498,3,4,2022-04-25,0.24,22,177,2,
47771169,"2 Parks,1 Lake,Near Rowville Industrial Area",385012703,White,,Knox,-37.91867,145.24792,Private room,42,1,1,2021-06-18,0.08,1,0,1,
47772522,**Modern 2BR APT - BBQ/Pool/Sauna/WiFi,51858068,Deana,,Manningham,-37.75629,145.12609,Entire home/apt,179,5,18,2022-05-09,1.08,2,213,10,
47772760,comfortable apartment / heart of Prahran Windsor,163361511,Stephen,,Stonnington,-37.85083,144.99642,Entire home/apt,160,14,4,2022-04-13,0.26,2,306,2,
47775522,Stylish Art Deco abode in the heart of East Melb,334812918,Claude,,Melbourne,-37.81026,144.99031,Entire home/apt,107,3,25,2022-06-05,1.63,2,140,22,
47775674,PERFECTLY POSITIONED & PRESENTED HOME BY THE BEACH,64353673,Stephen,,Bayside,-37.9857,145.03161,Entire home/apt,235,2,4,2021-09-19,0.25,1,345,1,
47776559,Two bedrooms apartment in the heart of Melb CBD,385061924,Kasie (Ha),,Melbourne,-37.80577,144.9622,Entire home/apt,196,2,5,2022-04-11,0.96,1,358,5,
47029025,Lvl22 New Comfy Apt in CBD-Avail 4 LongTerm Stay,163512230,Emily,,Melbourne,-37.81068,144.9617,Private room,58,1,1,2021-01-01,0.06,1,0,0,
47785846,VIRGINIA - Style Plus Comfort *WIFI GYM PARKING,1739996,Paul & Dan,,Port Phillip,-37.84025,144.97562,Entire home/apt,135,2,33,2022-05-13,1.98,70,68,22,
47789861,"Cozy Studio Apt Next to  RMIT! A/C,50 inc Smart TV",90729398,Valeria,,Melbourne,-37.8046,144.96475,Entire home/apt,75,7,11,2022-04-23,0.67,169,173,9,
47342743,Luxurious Eureka Tower Apartment,93391912,Charlotte,,Melbourne,-37.82071,144.96552,Entire home/apt,393,3,30,2022-05-01,2.09,23,0,21,
47036201,Master room with ensuite,380217159,Narangerel,,Melbourne,-37.8156,144.95334,Private room,85,2,3,2021-05-22,0.22,1,33,0,
47342959,"Beautiful 2 BR near Flinders Station, Southbank",156409670,Tia,,Melbourne,-37.82128,144.96675,Entire home/apt,561,4,0,,,18,363,0,
47343375,Stylish apartment on high level with views,56960847,Alrick,,Melbourne,-37.8202,144.94145,Entire home/apt,134,1,36,2022-05-30,2.08,4,57,16,
47343543,Stylish 2 bedroom apartments,56960847,Alrick,,Melbourne,-37.81995,144.94239,Entire home/apt,198,2,63,2022-05-31,3.63,4,52,38,
47789867,A Luxurious 2BR Apt in the Heart of Chapel Street,343442154,Advante Homes,,Stonnington,-37.83744,144.99556,Entire home/apt,210,2,39,2022-05-21,2.51,86,328,21,
47791982,"Amazing CBD apt w/city&bay views,Netflix,Pool&Gym",172251546,Liv,,Melbourne,-37.81504,144.95401,Entire home/apt,138,1,83,2022-06-06,5.17,3,131,68,
47039436,"New, clean apartment with outdoor pool",102683857,Matteo,,Melbourne,-37.80166,144.95609,Entire home/apt,60,3,0,,,1,0,0,
47044344,LV78 3BR2BTH APT of Australia 108,185076876,Jean,,Melbourne,-37.82223,144.96365,Entire home/apt,505,7,15,2022-04-25,0.86,31,26,7,
47802354,Quiet room,30446020,Saf,,Whitehorse,-37.81211,145.12897,Private room,35,7,1,2021-03-12,0.07,3,0,0,
47802534,"BRIGHT, COMFORTABLE & CHEERY!",152113578,Di,,Stonnington,-37.84991,145.00907,Entire home/apt,81,2,41,2022-05-31,2.47,11,121,29,
47805449,Luxury apartment located in the heart of Richmond,257892138,Thomas,,Yarra,-37.82474,144.98983,Entire home/apt,245,2,9,2022-05-15,0.63,1,240,7,
47808996,Premium Location Richmond Residence with Gym and Parking,279001183,MadeComfy,,Yarra,-37.81546,145.01255,Entire home/apt,180,1,20,2022-05-04,1.25,145,340,11,
47819564,Apartament L&B * 2min to Puffing Billy*,385431009,Lenuta,,Cardinia,-37.9317,145.42996,Entire home/apt,199,1,46,2022-05-22,2.76,2,204,37,
47821626,Self contained One Bedroom Apartment,372495120,Burwood,,Whitehorse,-37.85145,145.11932,Entire home/apt,139,2,7,2021-04-20,0.44,4,329,0,
47827354,Brand New Luxe Apartment Hotel - Scape Aurora,380617588,Rebecca,,Melbourne,-37.80884,144.9637,Entire home/apt,449,3,6,2022-05-01,2.09,4,365,6,
47827403,Brand New Luxe Studio Apartment · Scape Aurora,380617588,Rebecca,,Melbourne,-37.80924,144.96373,Entire home/apt,346,4,37,2022-05-20,2.59,4,364,25,
47345073,CBD 2 bedroom apartment,190517724,Nomi,,Melbourne,-37.8105,144.95874,Entire home/apt,80,2,0,,,1,0,0,
47356539,Home away from home,382336985,Margaret,,Maribyrnong,-37.80214,144.8929,Private room,69,1,5,2022-04-10,0.35,2,334,4,
47360322,Lush apartment in the heart of Collingwood,44711955,Jane,,Yarra,-37.80298,144.98419,Entire home/apt,136,2,28,2022-05-22,1.92,1,234,21,
47361192,Position Perfect! In the heart of Sherbrooke,342437344,Beau,,Yarra Ranges,-37.8812,145.36206,Entire home/apt,233,1,83,2022-06-05,4.81,1,252,55,
47361585,Point Cook's Best Location Room 4,237982009,Fred And Debie,,Wyndham,-37.87819,144.73515,Private room,39,2,10,2022-02-06,0.58,4,353,7,
47366313,Lavish Living CBD - 2 BD/2 Bath - nr Melb. Central,382402867,Tianyu,,Melbourne,-37.80699,144.96056,Entire home/apt,133,3,40,2022-05-26,2.37,1,37,30,
47055209,One Bedroom Apartment in Carlton,345995838,Christopher,,Melbourne,-37.80529,144.96378,Entire home/apt,93,3,11,2022-05-29,0.74,1,121,9,
47833755,4 bedroom apartment in Berwick location,149024859,Fedliving,,Casey,-38.04048,145.33932,Entire home/apt,210,1,6,2022-04-24,0.43,4,152,4,
47058457,ELWOOD SEASIDE HOUSE,125086120,Holly,,Port Phillip,-37.88164,144.98492,Entire home/apt,179,1,13,2022-04-16,1.46,5,34,13,
47059329,CITY VIEW balcony suite 2bedrooms Apt w/Parking,373288406,Artel Apartments,,Moreland,-37.75859,144.96382,Entire home/apt,293,1,16,2022-05-29,1.09,7,87,15,
47059330,Resort style holiday home - walking from CBD,52147715,Shailly,,Melbourne,-37.82751,144.96991,Private room,110,2,0,,,2,0,0,
47369873,Melbourne CBD Apartment with Pool and Gym Near Shops,279001183,MadeComfy,,Melbourne,-37.81569,144.96135,Entire home/apt,138,1,15,2022-05-17,1.17,145,309,13,
47059502,CBD apartment with Amazing View,236107911,Vincee,,Melbourne,-37.81075,144.96314,Entire home/apt,450,1,0,,,1,0,0,
47848065,"Beautiful, statement mid-century home by the beach",385660294,Shane,,Frankston,-38.1492,145.12452,Entire home/apt,169,2,23,2022-05-06,1.60,5,347,17,
47059720,Executive Three Bedroom Two Bathroom For Long Stay,16970146,ACD Apartments,,Melbourne,-37.81315,144.94195,Entire home/apt,319,3,0,,,6,13,0,
47060988,Walk to train station and everything,51851065,Ken,,Yarra Ranges,-37.78249,145.31023,Private room,80,5,0,,,3,365,0,
47848413,"Luxurious Penthouse suite in heaven /Parking, Pool",316311118,Yilin,,Melbourne,-37.80893,144.95973,Entire home/apt,205,1,64,2022-04-24,3.93,11,4,48,
47849552,Picturesque mountain escape for 2,83634282,Ying,,Yarra Ranges,-37.87144,145.34991,Entire home/apt,145,1,131,2022-05-21,8.15,1,64,88,
47381774,A tranquil break amidst lush greenery and birds,384623274,Aditi,,Manningham,-37.79422,145.1932,Entire home/apt,140,2,40,2022-05-20,2.37,2,354,18,
47062101,"Clean tidy room, walk to station and everything",51851065,Ken,,Yarra Ranges,-37.781,145.3102,Private room,80,5,0,,,3,365,0,
47382322,Newly renovated large home in beautiful Carlton,48265695,Angelo,,Yarra,-37.79043,144.9736,Entire home/apt,500,3,2,2022-05-25,1.05,1,220,2,
47382932,Movie Themed 2BR Apartment Overlooking Habour,140421118,Danny,,Melbourne,-37.81409,144.94364,Entire home/apt,276,3,5,2022-05-17,0.38,12,72,3,
47852567,Fernbrook Escape the City ⭐️ Secluded and Serene Bushland ⭐️ Property with Babbling Creek ⭐️ FREE Wine on Arrival,236904016,Shelley,,Cardinia,-37.95312,145.50276,Entire home/apt,447,1,35,2022-05-01,2.16,1,9,18,
47853153,NEW 2-BR/2-BTH CBD APT + STUNNING VIEW!,10394006,Daniel,,Melbourne,-37.81457,144.95244,Entire home/apt,354,2,31,2022-05-09,1.97,14,30,18,
47062274,"Premium private room , close train station",51851065,Ken,,Yarra Ranges,-37.78152,145.31185,Private room,80,5,0,,,3,365,0,
47390330,"1891 Victorian house, new furnishing redecoration",79207510,Ian,,Hobsons Bay,-37.86609,144.88847,Entire home/apt,550,3,9,2021-12-28,0.53,1,88,2,
47062410,2 Apartments! keep family or colleagues close!,55324450,Bruce,,Melbourne,-37.81623,144.95325,Entire home/apt,554,1,23,2022-05-22,1.31,62,259,13,
47391616,Cosy on Coppin St - Richmond,5871818,Emma,,Yarra,-37.8231,145.00186,Entire home/apt,131,2,26,2022-05-21,1.60,1,222,16,
47862137,"The Vines Cottage, Ballyhouston Estate, Yarra Glen",117554846,Theresa,,Yarra Ranges,-37.65843,145.40782,Entire home/apt,231,2,37,2022-05-29,2.73,2,178,33,
47862435,Sun filled Collingwood Apartment 1 Bedroom,27927229,Ella,,Yarra,-37.80352,144.98275,Entire home/apt,180,7,0,,,1,305,0,
47062747,NEW-YORK STYLE-8PAX-KING STREET 3BR,138649185,Fiona,,Melbourne,-37.81207,144.95581,Entire home/apt,670,3,0,,,17,363,0,
47063241,"Amazing Views - 3 bedrooms, carpark, gym & pool",313475426,Hosting Homes,,Melbourne,-37.82529,144.95756,Entire home/apt,192,2,47,2022-05-30,2.66,1,97,32,
47865149,Deluxe 1B Apt *Level 39 *65' LUX SmartTV Free WiFi NearMelbourne Square Netflix & Foxtel,34247003,Juliet & Malcom,,Melbourne,-37.82611,144.96119,Entire home/apt,197,2,20,2022-04-25,1.23,34,192,12,
47394100,Airport West Stunner,85705998,Ready Set Stay,,Moonee Valley,-37.72815,144.88294,Entire home/apt,201,2,6,2022-04-02,0.41,4,327,5,
47394782,Private room close to CBD with fully facilities,53110160,Loi,,Melbourne,-37.80517,144.96273,Private room,81,1,29,2021-05-16,1.68,2,0,0,
47396594,市中心公寓獨立房間，帶游泳池和健身房，絕佳風景,53110160,Loi,,Melbourne,-37.80539,144.96272,Private room,81,1,2,2021-01-10,0.12,2,0,0,
47066900,Live in the heart of Sunshine Melbourne,105969199,Jakruf,,Brimbank,-37.78746,144.8365,Private room,70,1,0,,,2,364,0,
47076216,"Royal Stay, close to Melbourne Uni, RMIT and more",93357339,Noor,,Melbourne,-37.79277,144.96487,Entire home/apt,125,2,6,2022-01-28,0.47,1,1,5,
47410075,1) Ensuite  cozy private room,382725471,Paul,,Casey,-38.06905,145.24977,Private room,75,2,0,,,4,180,0,
47872189,The Sky Rise Melbourne,134094257,Abdurahman,,Melbourne,-37.82367,144.96499,Entire home/apt,100,5,1,2021-07-02,0.09,1,0,1,
47872329,Beautiful St Kilda Rd Apartment,123584874,Mendel,,Port Phillip,-37.85611,144.98271,Entire home/apt,112,2,20,2022-06-05,6.98,1,140,20,
47872944,Spacious home in Southbank 5 mins frm NGV / CBD,301897127,Daizy,,Melbourne,-37.82734,144.96788,Private room,50,1,1,2021-02-12,0.06,1,0,0,
47079138,Luxury Apartment in the heart of South Yarra,114308475,Susan,,Stonnington,-37.8368,144.99473,Entire home/apt,146,1,60,2022-05-30,3.36,26,109,40,
47874091,Private room with a gaming setup in RView Tarneit,239519002,Sajid,,Wyndham,-37.87068,144.66414,Private room,110,7,0,,,1,365,0,
